monstats_id,display_name,name_str,base_id,ai,enabled,threat,superunique_refs,raw_family,family_group,broad_archetype,family_source,classification_confidence,combat_relevant,danger_priority,danger_label,combat_tags,threat_vector_primary,threat_vector_secondary,engagement_profile,mobility_class,burst_pressure_rating,control_pressure_rating,attrition_pressure_rating,spawn_pressure_rating,threat_rollup_rating,threat_intensity_rating,human_consensus_score,human_consensus_band,consensus_source_bucket,target_priority_score,avoidance_priority,needs_line_of_sight_break,needs_corpse_control,needs_debuff_response,is_light_mover,is_exploder,is_archer,is_ranged_attacker,is_life_drain,is_mana_drain,is_viper_cloud,is_frenzy_melee,is_projectile_burst,is_debuff_source,is_critical_threat,is_super_critical_threat
uberdiablo,Diablo,Diablo,diablo,UberDiablo,1,14,,demon,demon_legion,demon,mon_type,high,True,5,critical,act_boss|archetype_demon|aura_scaling|critical_threat|elemental_fire|heavy_melee|high_threat|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,3,0,1,0,2,6,80,feared,community_feared,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
diabloclone,Diablo,Diablo,diablo,Diablo,1,14,,demon,demon_legion,demon,mon_type,high,True,5,critical,act_boss|archetype_demon|aura_scaling|critical_threat|elemental_fire|heavy_melee|high_threat|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,3,0,1,0,2,6,80,feared,community_feared,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
diablo,Diablo,Diablo,diablo,Diablo,1,14,,demon,demon_legion,demon,mon_type,high,True,5,critical,act_boss|archetype_demon|aura_scaling|critical_threat|elemental_fire|heavy_melee|high_threat|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,3,0,1,0,2,6,80,feared,community_feared,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
bloodlord5,Death Lord,Blood Lord5,bloodlord1,BloodLord,1,10,,bloodlord,demon_legion,demon,mon_type,high,True,5,critical,archetype_demon|aura_scaling|burst_melee|critical_threat|elemental_fire|frenzy_melee|heavy_melee|life_drain|melee_attacker,melee_burst,attrition_drain,rushdown_melee,slow_heavy,4,0,2,0,3,5,96,feared,community_feared,100,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
uberbaal,Baal,Baal Crab,baalcrab,UberBaal,1,14,,demon,demon_legion,demon,mon_type,high,True,5,critical,act_boss|archetype_demon|aura_scaling|critical_threat|elemental_fire|heavy_melee|high_threat|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,3,0,1,0,2,6,80,feared,community_feared,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
baalthrone,Baal,Baal Throne,baalthrone,BaalThrone,1,,,demon,demon_legion,demon,mon_type,high,True,5,critical,act_boss|archetype_demon|aura_scaling|critical_threat|elemental_fire|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,2,0,0,0,1,2,72,dangerous,community_feared,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
baaltaunt,Baal,Baal Taunt,baaltaunt,BaalTaunt,1,,,demon,demon_legion,demon,mon_type,high,True,5,critical,act_boss|archetype_demon|aura_scaling|critical_threat|elemental_fire|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,2,0,0,0,1,2,72,dangerous,community_feared,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
baalcrabstairs,Baal,Baal Crab to Stairs,baalcrabstairs,BaalToStairs,1,,,demon,demon_legion,demon,mon_type,high,True,5,critical,act_boss|archetype_demon|aura_scaling|critical_threat|elemental_fire|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,2,0,0,0,1,2,72,dangerous,community_feared,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
baalcrab,Baal,Baal Crab,baalcrab,BaalCrab,1,14,,demon,demon_legion,demon,mon_type,high,True,5,critical,act_boss|archetype_demon|aura_scaling|critical_threat|elemental_fire|heavy_melee|high_threat|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,3,0,1,0,2,6,80,feared,community_feared,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
baalclone,Baal,Baal Crab Clone,baalclone,BaalCrabClone,1,14,,demon,demon_legion,demon,mon_type,high,True,5,critical,act_boss|archetype_demon|aura_scaling|critical_threat|elemental_fire|heavy_melee|high_threat|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,3,0,1,0,2,6,80,feared,community_feared,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
andariel,Andariel,Andariel,andariel,Andariel,1,14,,demon,demon_legion,demon,mon_type,high,True,5,critical,act_boss|archetype_demon|aura_scaling|critical_threat|elemental_fire|heavy_melee|high_threat|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,3,0,1,0,2,6,80,feared,community_feared,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
bloodraven,Blood Raven,Bloodraven,bloodraven,BloodRaven,1,13,,corruptrogue,corrupt_rogue,humanoid,mon_type,high,True,5,critical,act_boss|archer|archetype_humanoid|aura_scaling|critical_threat|high_threat|life_drain|ranged_attacker,attrition_drain,ranged_pressure,ranged_pressure,kiting,2,0,4,0,3,6,87,feared,community_feared,100,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False
griswold,Griswold,Griswold,griswold,Griswold,1,11,Griswold,undead,zombie_undead,undead,mon_type,high,True,4,high,archetype_undead|elite_unique|high_threat|melee_attacker|superunique,melee_pressure,none,frontline_melee,standard,1,0,1,0,1,4,48,caution,mechanics_inferred,84,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cantor6,Hierophant,Heirophant,cantor1,ZakarumPriest,1,10,,zakarum,zakarum_cult,humanoid,mon_type,high,True,4,high,archer|archetype_humanoid|aura_scaling|curse|debuff_source|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
cantor5,Hierophant,Heirophant,cantor1,ZakarumPriest,1,10,,zakarum,zakarum_cult,humanoid,mon_type,high,True,4,high,archer|archetype_humanoid|aura_scaling|curse|debuff_source|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
cantor4,Hierophant,Heirophant,cantor1,ZakarumPriest,1,10,,zakarum,zakarum_cult,humanoid,mon_type,high,True,4,high,archer|archetype_humanoid|aura_scaling|curse|debuff_source|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
cantor3,Hierophant,Heirophant,cantor1,ZakarumPriest,1,10,,zakarum,zakarum_cult,humanoid,mon_type,high,True,4,high,archer|archetype_humanoid|aura_scaling|curse|debuff_source|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
vampire5,The Banished,Banished,vampire1,Vampire,1,11,,vampire,vampire_demon,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|high_threat|life_drain|ranged_attacker|ranged_magic,debuff_control,attrition_drain,debuff_caster,kiting,1,2,4,0,4,4,73,dangerous,community_dangerous,100,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False
vampire2,Night Lord,NightLord,vampire1,Vampire,1,11,,vampire,vampire_demon,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|high_threat|life_drain|ranged_attacker|ranged_magic,debuff_control,attrition_drain,debuff_caster,kiting,1,2,4,0,4,4,73,dangerous,community_dangerous,100,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False
vampire7,Ghoul Lord,GhoulLord,vampire1,Vampire,1,10,,vampire,vampire_demon,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|life_drain|ranged_attacker|ranged_magic,debuff_control,attrition_drain,debuff_caster,kiting,0,2,3,0,2,4,65,dangerous,community_dangerous,99,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False
vampire1,Ghoul Lord,GhoulLord,vampire1,Vampire,1,11,,vampire,vampire_demon,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|high_threat|life_drain|ranged_attacker|ranged_magic,debuff_control,attrition_drain,debuff_caster,kiting,1,2,4,0,4,4,73,dangerous,community_dangerous,100,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False
vampire9,Dark Lord,DarkLord,vampire1,Vampire,1,10,,vampire,vampire_demon,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|life_drain|ranged_attacker|ranged_magic,debuff_control,attrition_drain,debuff_caster,kiting,0,2,3,0,2,4,65,dangerous,community_dangerous,99,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False
vampire8,Dark Lord,DarkLord,vampire1,Vampire,1,10,,vampire,vampire_demon,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|life_drain|ranged_attacker|ranged_magic,debuff_control,attrition_drain,debuff_caster,kiting,0,2,3,0,2,4,65,dangerous,community_dangerous,99,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False
vampire3,Dark Lord,DarkLord,vampire1,Vampire,1,11,,vampire,vampire_demon,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|high_threat|life_drain|ranged_attacker|ranged_magic,debuff_control,attrition_drain,debuff_caster,kiting,1,2,4,0,4,4,73,dangerous,community_dangerous,100,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False
vampire6,Blood Lord,BloodLord,vampire1,Vampire,1,10,,vampire,vampire_demon,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|heavy_melee|life_drain|ranged_attacker|ranged_magic,debuff_control,attrition_drain,rushdown_melee,kiting,1,2,3,0,3,4,87,feared,community_feared,100,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False
vampire4,Blood Lord,BloodLord,vampire1,Vampire,1,11,,vampire,vampire_demon,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|heavy_melee|high_threat|life_drain|ranged_attacker|ranged_magic,debuff_control,attrition_drain,rushdown_melee,kiting,2,2,4,0,4,4,95,feared,community_feared,100,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False
succubuswitch9,Vile Witch,VileWitch,succubuswitch1,SuccubusWitch,1,10,,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
succubuswitch8,Vile Witch,VileWitch,succubuswitch1,SuccubusWitch,1,10,,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
succubuswitch2,Vile Witch,VileWitch,succubuswitch1,SuccubusWitch,1,10,Vinvear Molech,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|elite_unique|ranged_attacker|ranged_magic|superunique,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,95,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
succubus2,Vile Temptress,VileTemptress,succubus1,Succubus,1,10,,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
succubus6,Succubus,Succubusexp,succubus1,Succubus,1,10,,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
succubus1,Succubus,Succubusexp,succubus1,Succubus,1,10,,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
succubus3,Stygian Harlot,StygianHarlot,succubus1,Succubus,1,10,,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|light_mover|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,fast,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False
succubuswitch3,Stygian Fury,StygianFury,succubuswitch1,SuccubusWitch,1,10,,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|light_mover|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,fast,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False
succubuswitch6,Siren,Dominus,succubuswitch1,SuccubusWitch,1,10,,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
succubuswitch1,Siren,Dominus,succubuswitch1,SuccubusWitch,1,10,,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
succubuswitch7,Hell Witch,Hell Witch,succubuswitch1,SuccubusWitch,1,10,,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
succubuswitch5,Hell Witch,Hell Witch,succubuswitch1,SuccubusWitch,1,10,,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
succubus8,Hell Temptress,Hell Temptress,succubus1,Succubus,1,10,,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
succubus7,Hell Temptress,Hell Temptress,succubus1,Succubus,1,10,,succubus,succubus_coven,demon,mon_type,high,True,4,high,archer|archetype_demon|aura_scaling|curse|debuff_source|elemental_fire|ranged_attacker|ranged_magic,debuff_control,ranged_pressure,debuff_caster,kiting,0,2,1,0,2,4,65,dangerous,community_dangerous,91,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
